,date,cases_new,cases_import,cases_recovered,predict_cases,active_cases,rtk-ag,pcr,daily_positivity_rate,new_cases_Johor,active_case_Johor,new_cases_Kedah,active_case_Kedah,new_cases_Kelantan,active_case_Kelantan,new_cases_Melaka,active_case_Melaka,new_cases_Negeri Sembilan,active_case_Negeri Sembilan,new_cases_Pahang,active_case_Pahang,new_cases_Perak,active_case_Perak,new_cases_Perlis,active_case_Perlis,new_cases_Pulau Pinang,active_case_Pulau Pinang,new_cases_Sabah,active_case_Sabah,new_cases_Sarawak,active_case_Sarawak,new_cases_Selangor,active_case_Selangor,new_cases_Terengganu,active_case_Terengganu,new_cases_W.P. Kuala Lumpur,active_case_W.P. Kuala Lumpur,new_cases_W.P. Labuan,active_case_W.P. Labuan,new_cases_W.P. Putrajaya,active_case_W.P. Putrajaya
330,2020-12-20,1340,3,1067,2018,16001,12815,22596,3.78,156,1026,6,127,1,37,1,295,169,908,12,258,10,533,0,3,30,330,196,2581,3,44,441,6569,2,39,284,3120,27,111,2,20
331,2020-12-21,2018,7,1084,2062,16935,25735,16663,4.76,278,1268,3,112,6,41,9,302,58,742,12,252,21,445,0,3,18,294,247,2510,0,41,1204,7560,1,24,127,3192,29,125,5,24
332,2020-12-22,2062,4,911,1348,18086,27328,24084,4.01,167,1401,5,109,4,44,9,302,57,743,6,249,17,411,0,3,23,261,252,2368,0,37,1014,8343,0,15,504,3654,2,122,2,24
333,2020-12-23,1348,16,710,1581,18724,25682,25122,2.65,118,1490,14,109,4,48,124,414,31,726,45,289,8,327,0,3,43,271,189,2273,4,41,535,8733,1,13,226,3845,2,115,4,27
334,2020-12-24,1581,2,1085,1247,19220,21027,27979,3.23,115,1547,4,99,9,54,76,488,144,813,12,291,26,323,0,3,37,233,249,2292,2,42,491,8745,7,18,379,4122,26,120,4,30
335,2020-12-25,1247,2,1441,2335,19026,10190,24453,3.6,205,1629,0,94,4,53,14,502,89,847,11,220,55,353,0,3,25,210,225,2273,3,45,461,8535,0,16,140,4096,8,114,7,36
336,2020-12-26,2335,11,874,1196,20487,11027,21369,7.21,412,2016,16,92,54,106,5,505,33,819,19,228,26,279,1,3,58,243,248,2307,6,50,710,8962,0,13,728,4718,16,113,3,33
337,2020-12-27,1196,5,997,1594,20686,11846,21126,3.63,194,2146,27,113,31,131,23,515,39,723,9,237,30,242,0,3,37,251,186,2274,3,53,392,9005,5,17,202,4845,12,93,6,38
338,2020-12-28,1594,3,1181,1925,21099,19703,13278,4.83,191,2331,12,116,28,151,14,521,160,774,11,240,47,276,0,3,69,284,157,2183,2,55,697,9186,3,18,194,4845,0,75,9,41
339,2020-12-29,1925,10,1123,1870,21901,22034,25399,4.06,110,2227,8,117,31,181,9,332,60,751,288,520,17,254,0,3,57,315,230,2192,4,57,747,9712,2,20,360,5112,0,68,2,40
340,2020-12-30,1870,2,745,2525,23026,21802,25499,3.95,607,2744,23,135,56,230,8,332,34,713,48,551,48,282,0,3,69,360,280,2260,1,54,472,9974,2,21,219,5268,2,58,1,41
341,2020-12-31,2525,13,1481,2068,24070,22518,20029,5.93,194,2910,24,151,37,261,239,555,78,721,15,523,33,312,0,3,92,444,299,2397,2,55,1205,10308,17,37,222,5242,63,109,5,42
342,2021-01-01,2068,2,2230,2295,23908,9506,30135,5.22,112,2991,20,166,53,313,23,569,51,749,16,537,51,342,0,2,226,601,254,2419,8,61,776,10160,14,48,457,4804,3,105,4,41
343,2021-01-02,2295,9,3321,1704,22882,15956,29281,5.07,580,3541,47,209,26,326,95,615,131,721,29,503,12,327,0,2,288,847,259,2397,5,64,638,9004,16,63,156,4124,1,89,12,50
344,2021-01-03,1704,5,2726,1741,21860,13864,22741,4.66,179,3562,53,250,47,362,6,609,72,710,21,515,75,362,0,2,103,890,316,2479,10,74,673,8504,4,64,112,3315,16,96,17,66
345,2021-01-04,1741,8,1010,2027,22591,26402,19559,3.79,295,3708,45,282,50,389,34,643,56,659,12,506,34,348,1,3,55,923,303,2626,8,82,687,8861,4,66,150,3345,1,89,6,61
346,2021-01-05,2027,16,1221,2593,23397,27521,35731,3.2,428,3883,47,312,42,377,21,648,98,716,25,525,25,342,0,3,60,948,383,2808,13,89,509,9016,13,79,313,3467,37,113,13,71
347,2021-01-06,2593,4,1129,3027,24861,26677,38527,3.98,571,4420,42,330,43,393,13,513,125,755,11,529,34,343,0,3,77,972,405,3021,5,93,965,9591,19,92,265,3630,9,98,9,78
348,2021-01-07,3027,6,2145,2643,25743,30279,44907,4.03,1103,5462,30,345,66,389,11,326,63,762,25,538,59,363,0,3,111,899,493,3304,14,105,706,9642,10,87,316,3336,3,90,17,92
349,2021-01-08,2643,2,2708,2451,25678,31363,42043,3.6,298,5347,107,416,49,389,70,386,88,832,28,566,80,442,3,6,75,752,401,3407,16,121,1086,9628,34,108,282,3090,6,78,20,110
350,2021-01-09,2451,5,1401,2433,26728,23741,47076,3.46,302,5586,65,468,61,418,50,407,351,1029,36,575,42,406,8,14,273,816,409,3479,55,169,564,9819,16,115,198,3235,4,74,17,118
351,2021-01-10,2433,7,1277,2232,27884,20689,42084,3.88,321,5861,71,535,103,472,35,442,144,1115,41,607,80,450,5,19,189,794,403,3646,24,191,730,10065,29,134,231,3348,17,83,10,122
352,2021-01-11,2232,5,1006,3309,29110,28402,34697,3.54,396,6105,40,551,95,502,37,441,102,1120,46,642,51,446,3,22,112,788,374,3713,153,340,557,10541,41,167,204,3518,8,79,13,135
353,2021-01-12,3309,6,1469,2985,30950,32407,50869,3.97,442,6362,62,554,86,546,21,384,85,1128,96,702,241,628,0,21,317,990,409,3791,146,468,1007,11251,20,183,326,3711,15,69,36,162
354,2021-01-13,2985,2,994,3337,32941,28794,54179,3.6,535,6763,97,591,85,594,72,436,106,1152,143,843,61,666,1,22,105,949,450,3937,166,630,837,11977,27,202,289,3943,0,66,11,170
355,2021-01-14,3337,7,1710,3211,34568,34546,55397,3.71,460,7048,86,677,85,630,85,507,169,1266,113,947,92,726,4,26,234,1019,389,4050,180,802,1036,12488,89,271,257,3834,34,93,24,184
356,2021-01-15,3211,5,1939,4029,35840,35045,53742,3.62,535,7461,142,760,79,650,58,540,70,1240,70,990,74,740,0,26,194,1093,514,4192,60,849,889,12721,92,335,401,3960,9,97,24,186
357,2021-01-16,4029,8,2148,3339,37721,26813,51262,5.16,719,8012,195,878,141,736,44,557,214,1133,65,1039,54,711,14,35,120,1119,449,4265,69,908,1466,13543,80,395,347,4080,17,101,35,209
358,2021-01-17,3339,15,2676,3306,38384,24354,52536,4.34,362,8212,96,950,114,784,60,511,236,1201,61,1090,107,764,13,43,120,1101,393,4321,62,942,1314,13620,22,384,334,4126,22,116,23,219
359,2021-01-18,3306,7,2293,3631,39397,35485,40367,4.36,329,8291,142,1075,150,843,156,656,126,1210,84,1159,114,796,16,52,145,1143,432,4315,100,1035,1213,14018,20,378,250,4085,14,116,15,225
360,2021-01-19,3631,7,2944,4008,40084,39904,62229,3.56,368,8566,114,1106,133,888,122,714,139,1215,31,1161,135,661,3,55,124,1203,526,4472,156,1172,1199,13931,33,392,521,4221,1,106,26,221
361,2021-01-20,4008,5,2374,3170,41718,37673,57102,4.23,470,8932,142,1238,121,932,132,817,176,1276,52,1193,170,759,3,56,124,1242,406,4462,203,1344,1391,14176,81,438,513,4532,1,83,23,238
362,2021-01-21,3170,8,2490,3631,42398,38118,57329,3.32,423,8775,156,1342,135,1006,106,905,102,1283,48,1241,245,935,8,63,171,1301,401,4482,132,1473,545,13855,57,412,576,4967,32,102,33,256
363,2021-01-22,3631,6,2554,4275,43475,43636,53540,3.74,466,9209,166,1507,161,1081,82,950,197,1349,61,1271,138,983,13,58,202,1402,453,4285,229,1655,782,13611,178,531,435,5196,29,122,39,265
364,2021-01-23,4275,11,4313,3346,43437,34334,52618,4.92,425,8415,105,1497,78,1057,278,1214,108,1294,75,1337,208,1098,7,61,162,1462,498,4349,193,1599,1421,13695,131,592,548,5377,3,103,35,287
365,2021-01-24,3346,7,4427,3048,42356,26323,40714,4.99,378,6748,85,1523,77,1046,152,1311,160,1208,63,1393,46,1026,3,62,90,1459,431,4387,255,1751,950,13604,179,745,390,5660,49,130,38,303
366,2021-01-25,3048,8,3638,3585,41766,37993,32042,4.35,529,7057,74,1535,89,1069,90,1382,95,1162,46,1438,103,1045,3,60,110,1473,348,4335,120,1822,1035,12454,79,791,305,5703,0,129,22,311
367,2021-01-26,3585,2,4076,3680,41275,39505,53632,3.85,516,6840,88,1547,76,1090,92,1322,129,1156,15,1449,58,1037,2,60,104,1505,303,4235,205,2015,1295,12083,76,852,610,5670,1,123,15,291
368,2021-01-27,3680,6,1858,4094,43097,37766,49638,4.21,1069,7891,76,1582,60,1085,63,1366,112,1162,42,1471,181,1163,3,62,101,1550,295,4112,70,1880,822,12387,68,812,698,6159,1,124,19,291
369,2021-01-28,4094,8,3281,5725,43910,28998,44839,5.54,717,8214,92,1600,37,1048,73,1172,48,1086,72,1537,94,1204,9,68,99,1555,282,4083,171,1814,1577,13143,80,858,678,6138,55,137,10,253
370,2021-01-29,5725,7,3423,5728,46212,36590,39766,7.5,684,8041,125,1725,93,1088,74,1218,69,1036,67,1594,73,1208,3,64,99,1605,288,3896,179,1844,3126,15110,137,903,687,6500,5,136,16,244
371,2021-01-30,5728,5,3805,5298,48135,29084,47855,7.44,792,7661,99,1774,28,1065,42,1226,158,1078,51,1637,112,1242,0,56,101,1624,263,3752,191,1859,3285,17258,85,870,480,6652,29,147,12,234
372,2021-01-31,5298,3,4522,4214,48911,20554,31922,10.1,1020,8084,53,1799,30,1057,153,1232,42,950,74,1687,63,1237,5,59,69,1617,298,3658,135,1941,2460,17519,83,889,783,6853,24,141,6,188
373,2021-02-01,4214,9,4280,3455,48845,30741,23059,7.83,1068,8375,47,1786,57,1062,85,1300,91,978,54,1729,193,1378,0,55,119,1657,276,3576,105,1774,1362,17184,38,853,702,6822,7,143,10,173
374,2021-02-02,3455,5,3661,4284,48639,38906,45015,4.12,708,8244,59,1743,31,1064,62,1330,79,998,63,1786,84,1364,1,56,85,1682,276,3504,121,1732,1145,17326,115,930,619,6589,1,133,6,158
375,2021-02-03,4284,6,3804,4571,49119,33883,41890,5.65,964,8740,124,1755,65,1067,53,1263,133,860,66,1425,106,1407,0,54,122,1695,190,3356,148,1758,1572,18216,55,872,651,6362,21,134,14,155
376,2021-02-04,4571,3,4092,3391,49598,37953,47238,5.37,664,9309,51,1357,48,920,238,1366,100,914,78,938,163,1454,0,39,157,1307,175,2984,270,1737,2056,19559,69,788,481,6658,1,106,20,162
377,2021-02-05,3391,4,3392,3847,49597,38913,41461,4.22,598,9843,91,1139,58,724,141,1193,116,952,51,779,92,1250,1,31,149,1237,196,2696,178,1683,1228,20237,84,766,395,6819,7,86,6,162
378,2021-02-06,3847,4,1692,3731,51752,35240,38260,5.23,585,10319,64,1081,62,761,329,1496,133,995,48,815,36,1231,4,33,211,1394,233,2701,185,1722,1481,21225,56,690,402,7046,10,82,8,161
379,2021-02-07,3731,8,3369,3100,52114,27266,27400,6.83,499,10649,43,1045,32,745,313,1753,92,1022,34,841,71,1241,2,35,250,1484,160,2541,219,1832,1606,21470,29,620,372,6620,0,71,9,145
380,2021-02-08,3100,1,2340,2764,52874,49884,29872,3.89,490,10808,37,918,30,638,344,1989,104,1026,28,814,72,1175,4,35,209,1543,169,2454,84,1756,1196,22221,30,601,295,6689,0,57,8,150
381,2021-02-09,2764,6,3887,3288,51751,43635,38431,3.37,521,10960,59,885,62,632,203,2084,99,1085,32,785,40,1020,0,32,119,1480,180,2379,111,1691,862,21397,34,574,422,6554,10,55,10,138
382,2021-02-10,3288,5,1929,3384,53110,45768,39113,3.87,369,11258,48,932,44,628,92,1869,157,1195,14,793,42,1005,0,23,59,1431,132,2337,135,1717,1757,22802,24,568,408,6376,3,50,4,126
383,2021-02-11,3384,15,3774,3318,52720,34342,38084,4.67,777,11727,228,1055,48,647,101,1424,89,1173,21,803,82,1061,4,27,144,1454,142,2306,184,1745,1082,22378,26,543,435,6197,14,63,7,117
384,2021-02-12,3318,7,3505,3499,52533,16082,24927,8.09,742,10844,188,1153,79,696,45,1416,118,1229,30,828,99,1111,0,25,149,1455,118,2158,83,1647,1214,22749,72,570,374,6474,1,59,6,119
385,2021-02-13,3499,1,3515,2464,52517,15396,18151,10.43,802,10372,111,1204,44,710,50,1369,58,1227,13,831,121,1135,2,22,138,1509,101,2085,152,1706,1345,23169,46,555,511,6456,2,51,3,116
386,2021-02-14,2464,3,4525,2176,50456,17173,16420,7.33,492,10792,92,1218,88,765,11,1345,40,1168,10,832,85,1159,0,20,56,1464,116,1981,161,1707,1103,21414,51,505,154,5941,1,46,4,99
387,2021-02-15,2176,1,4521,2720,48111,34866,23390,3.74,269,11020,33,1222,31,759,14,1322,145,1255,15,843,83,1187,0,18,91,1452,97,1911,246,1724,910,19242,53,505,182,5514,0,42,7,95
388,2021-02-16,2720,0,5718,2998,45113,39725,33829,3.7,451,11366,38,1222,17,738,14,1317,64,1250,19,858,69,1213,0,14,72,1446,132,1879,193,1772,1300,16475,26,503,318,4938,1,38,6,84
389,2021-02-17,2998,7,5709,2712,42402,41570,35117,3.91,436,10280,36,985,72,587,20,988,233,1214,14,543,99,1027,0,12,92,1226,94,1570,200,1731,1382,16731,91,473,226,4919,1,32,2,84
390,2021-02-18,2712,4,5320,2936,39794,45157,35973,3.34,426,8210,182,1118,43,596,38,967,81,1241,52,588,198,1200,6,16,116,1278,114,1553,200,1784,1013,16003,19,470,212,4660,5,31,7,79
391,2021-02-19,2936,9,4889,2461,37841,45336,34467,3.68,730,7826,36,915,38,545,26,734,191,1213,26,378,155,1120,0,14,188,1243,101,1567,199,1846,978,15498,37,469,227,4376,1,27,3,70
392,2021-02-20,2461,0,4782,3297,35520,33052,36506,3.54,233,7556,101,963,257,757,32,752,89,1271,42,416,108,1178,3,17,87,1226,109,1564,134,1920,1001,13606,22,466,230,3733,0,25,13,70
393,2021-02-21,3297,6,4456,2192,34361,30726,23427,6.09,431,7521,15,901,30,706,65,529,122,1192,9,316,1215,2244,0,17,127,1042,85,1493,185,1907,868,12569,12,428,123,3398,3,25,7,73
394,2021-02-22,2192,3,3414,2468,33139,45751,28119,2.97,211,7113,26,848,28,710,14,478,64,1180,7,299,148,2306,4,21,135,1021,110,1481,221,2047,910,12073,4,389,303,3079,0,25,7,69
395,2021-02-23,2468,4,4055,3545,31552,52156,33954,2.87,428,6458,15,771,96,764,22,394,100,967,11,280,308,2490,0,17,155,1062,94,1554,133,1928,932,11549,9,349,155,2876,6,30,4,63
396,2021-02-24,3545,1,3331,1924,31766,44841,30281,4.72,318,6258,17,601,53,717,26,383,1392,2240,8,268,188,2583,0,16,95,1062,105,1470,353,2134,581,10808,22,308,381,2825,5,34,1,59
397,2021-02-25,1924,6,3752,2253,29938,47439,38490,2.24,257,5711,29,621,44,735,22,348,62,2206,19,263,120,2522,1,16,162,1070,93,1436,219,2109,666,9870,6,268,218,2671,4,36,2,56
398,2021-02-26,2253,7,3085,2364,29106,46207,34014,2.81,276,5266,25,591,73,761,13,330,68,2129,21,241,545,2945,4,15,93,1035,129,1434,250,2193,633,9354,1,258,122,2475,0,31,0,48
399,2021-02-27,2364,1,3320,2437,28150,34017,29550,3.72,314,4760,17,543,68,783,17,320,74,2094,8,230,305,3073,0,15,155,1078,157,1413,255,2190,862,9084,11,239,117,2248,0,31,4,49
400,2021-02-28,2437,1,3251,1828,27336,32557,26969,4.09,340,4578,13,483,33,729,10,294,65,2127,11,232,287,2558,0,15,105,1078,134,1385,171,2145,914,9055,12,216,337,2362,2,30,3,49
401,2021-03-01,1828,7,2486,1555,26678,36707,24413,2.99,490,4822,16,454,36,721,8,266,167,2109,8,222,144,2554,1,13,85,1032,104,1416,220,2193,453,8502,15,204,75,2096,0,27,6,47
402,2021-03-02,1555,3,2528,1745,25705,34106,30801,2.4,163,4551,11,401,46,715,11,252,115,2021,3,208,63,2475,0,12,106,1071,53,1384,159,2132,672,8269,7,178,145,1965,0,27,1,44
403,2021-03-03,1745,2,2276,2063,25174,34310,31922,2.63,376,4533,40,414,33,665,36,272,24,2000,36,230,136,2152,0,12,90,1062,95,1385,139,2106,640,8216,5,112,92,1949,0,20,3,46
404,2021-03-04,2063,9,2922,2154,24315,32297,35232,3.05,255,4407,12,255,44,681,3,237,91,1341,13,210,101,2150,1,11,337,1269,78,1369,361,2188,630,8129,10,104,120,1895,0,17,7,52
405,2021-03-05,2154,5,3275,1680,23194,29330,29415,3.67,463,4105,9,238,57,698,10,225,77,1310,38,225,109,1696,1,10,119,1227,97,1373,250,2260,794,7813,16,103,108,1838,2,18,4,55
406,2021-03-06,1680,3,2548,1683,22326,25248,29061,3.09,139,4012,11,204,35,510,10,222,89,1270,17,211,68,1517,0,10,84,1189,74,1342,221,2271,826,7641,22,118,81,1744,1,18,2,47
407,2021-03-07,1683,10,2506,1529,21503,19363,21633,4.11,158,3843,15,192,12,470,3,185,48,1272,12,215,48,934,24,34,172,1224,99,1349,201,2284,746,7776,10,122,125,1531,8,25,2,47
408,2021-03-08,1529,9,2076,1280,20956,29656,23400,2.88,120,3801,9,182,28,445,4,178,89,1298,3,204,49,825,17,50,76,1138,71,1296,252,2314,726,7585,13,123,71,1458,0,23,1,36
409,2021-03-09,1280,2,2345,1448,19891,27367,32219,2.15,165,3573,25,186,16,388,0,162,45,1259,2,198,34,765,1,51,143,1183,64,1239,163,2270,464,7051,36,152,119,1359,0,23,3,32
410,2021-03-10,1448,10,2137,1647,19202,27662,31292,2.46,273,3510,20,189,19,349,11,129,10,712,1,158,83,663,7,54,99,1138,54,1236,199,2315,561,7140,8,146,103,1409,0,23,0,31
411,2021-03-11,1647,5,2104,1575,18745,25072,34484,2.77,170,3462,18,196,28,328,71,177,79,675,7,154,69,643,2,56,169,1003,61,1219,168,2221,712,7106,4,139,86,1317,1,24,2,25
412,2021-03-12,1575,7,2042,1470,18278,25392,28507,2.92,135,3298,23,183,43,315,25,189,32,632,4,121,44,600,25,81,132,988,57,1188,173,2161,751,7055,16,152,108,1264,3,24,4,27
413,2021-03-13,1470,12,1830,1354,17918,20420,25859,3.18,101,3071,13,184,40,301,2,170,6,614,8,126,72,576,29,109,178,1049,71,1182,222,2157,551,6887,14,152,158,1291,1,20,4,29
414,2021-03-14,1354,14,1782,1208,17490,13741,20580,3.95,121,2903,33,207,26,273,4,166,21,479,5,118,101,598,0,106,154,1124,39,1063,178,2167,577,6888,37,159,55,1191,1,20,2,28
415,2021-03-15,1208,9,1973,1063,16725,28379,23368,2.33,118,2501,27,218,25,281,2,164,80,442,17,129,37,594,0,96,142,1154,29,966,251,2218,379,6561,39,192,61,1161,0,19,1,29
416,2021-03-16,1063,4,1365,1219,16423,28634,31438,1.77,91,2437,32,235,67,318,1,162,17,423,2,130,24,558,0,84,175,1229,38,934,183,2193,323,6332,23,207,86,1133,1,20,0,28
417,2021-03-17,1219,7,1346,1213,16296,27347,35090,1.95,169,2272,26,252,19,318,20,178,46,449,3,119,36,543,1,84,69,1235,31,884,225,2196,499,6383,15,211,54,1122,1,21,5,29
418,2021-03-18,1213,6,1503,1576,16006,28004,33631,1.97,142,2212,38,268,20,312,8,181,23,430,14,127,39,539,0,76,104,1237,73,910,303,2268,353,6090,15,186,79,1118,2,23,0,29
419,2021-03-19,1576,11,1996,1671,15586,26887,32129,2.67,137,1903,25,272,52,337,54,177,41,407,13,127,100,570,0,64,182,1245,33,865,407,2482,348,5718,6,188,175,1183,2,21,1,27
420,2021-03-20,1671,2,1585,1327,15672,21752,32451,3.08,130,1890,46,300,63,350,18,177,25,375,3,115,37,499,0,14,328,1372,102,926,154,2425,652,5779,32,215,78,1189,3,23,0,23
421,2021-03-21,1327,11,1247,1116,15752,16739,20913,3.52,141,1912,30,313,30,362,10,179,22,392,11,113,55,469,5,16,205,1400,50,929,276,2532,356,5642,18,218,115,1230,0,22,3,23
422,2021-03-22,1116,8,1495,1384,15373,31457,24836,1.98,86,1819,27,300,44,372,12,185,41,383,42,153,39,475,0,12,88,1338,36,887,124,2419,403,5506,3,201,158,1268,8,29,5,26
423,2021-03-23,1384,9,1058,1268,15699,26006,29382,2.5,161,1714,51,320,65,405,45,229,10,367,38,188,4,445,0,12,100,1324,60,905,140,2368,625,5859,7,185,64,1309,14,43,0,26
424,2021-03-24,1268,5,1083,1360,15884,27946,33088,2.08,135,1759,49,358,49,406,52,275,59,419,43,230,42,417,0,11,99,1328,45,926,141,2385,490,5863,4,151,53,1283,1,42,6,31
425,2021-03-25,1360,1,1491,1275,15753,25296,34184,2.29,129,1692,44,377,63,421,32,300,49,412,10,232,71,461,0,10,113,1291,70,911,308,2506,356,5628,6,134,98,1302,3,42,8,34
426,2021-03-26,1275,32,1509,1199,15519,22831,31121,2.36,120,1653,27,366,86,484,19,286,12,405,6,234,28,448,2,9,137,1263,51,896,213,2480,478,5470,3,119,86,1324,5,46,2,36
427,2021-03-27,1199,5,1257,1302,15461,17904,28668,2.57,81,1623,33,380,138,582,36,309,43,434,30,261,9,426,0,9,125,1243,64,913,267,2466,283,5369,3,103,84,1261,2,46,1,36
428,2021-03-28,1302,9,1127,941,15636,13446,22617,3.61,176,1608,23,401,34,596,5,309,9,425,32,288,23,387,0,9,212,1280,38,907,426,2686,256,5301,2,103,58,1256,6,44,2,36
429,2021-03-29,941,8,1097,1133,15480,27131,23865,1.85,171,1680,13,349,49,586,8,312,18,404,5,268,5,369,0,9,164,1256,34,909,192,2663,219,5275,4,84,57,1241,1,39,1,36
430,2021-03-30,1133,8,1148,1482,15465,27559,29158,2.0,96,1737,41,358,44,596,6,308,39,410,16,282,44,398,1,10,194,1243,41,868,153,2615,401,5302,2,49,53,1213,1,39,1,37
431,2021-03-31,1482,2,1070,1178,15877,28886,30846,2.48,86,1664,37,368,57,612,41,341,32,401,36,308,31,401,1,10,200,1337,69,898,176,2650,661,5566,2,48,42,1188,8,45,3,40
432,2021-04-01,1178,20,1377,1294,15678,26971,30942,2.03,165,1684,32,339,27,584,9,342,34,424,14,317,31,356,0,9,190,1361,86,923,238,2477,237,5572,6,51,101,1155,7,44,1,40
433,2021-04-02,1294,26,1442,1638,15530,25699,34462,2.15,103,1664,21,311,66,596,22,298,31,435,57,352,14,286,1,10,139,1319,63,942,217,2462,455,5561,8,45,88,1161,4,44,5,44
434,2021-04-03,1638,7,1449,1349,15719,19202,28917,3.4,83,1605,20,294,64,598,20,306,25,432,35,385,494,707,0,6,92,1204,73,979,290,2522,352,5396,4,48,67,1133,12,56,7,48
435,2021-04-04,1349,7,1270,1070,15798,14788,22073,3.66,95,1548,32,293,18,544,15,303,20,410,11,369,24,728,1,7,185,1235,68,977,419,2688,343,5480,6,52,73,1030,22,73,17,61
436,2021-04-05,1070,9,1294,1300,15574,27402,23550,2.1,55,1521,34,297,31,492,25,325,12,405,37,341,8,717,2,9,133,1162,65,999,225,2687,327,5374,3,50,88,1041,17,85,8,69
437,2021-04-06,1300,24,1412,1139,15462,26465,33554,2.17,98,1396,27,292,126,584,7,285,14,397,11,349,61,766,0,9,110,1123,112,1051,385,2847,242,5063,9,58,87,1079,8,92,3,71
438,2021-04-07,1139,13,1199,1285,15402,25607,35869,1.85,102,1353,35,305,38,569,13,247,30,358,23,329,24,781,0,9,93,1123,60,1047,332,3028,294,4946,10,65,84,1086,1,91,0,65
439,2021-04-08,1285,17,1175,1854,15512,26675,36199,2.04,101,1393,31,309,87,596,11,220,12,340,12,327,24,751,1,9,162,1151,106,1094,211,3024,374,4889,11,75,120,1166,3,92,19,76
440,2021-04-09,1854,20,1247,1510,16119,23760,34259,3.2,103,1394,40,319,143,676,34,242,40,343,19,324,29,761,0,8,176,1216,139,1180,555,3318,403,4852,29,100,135,1222,3,84,6,80
441,2021-04-10,1510,5,1248,1739,16381,20712,31258,2.91,80,1400,59,355,171,777,6,209,28,353,13,303,46,773,2,10,101,1191,131,1250,296,3230,415,5010,44,139,106,1231,2,63,10,87
442,2021-04-11,1739,8,1216,1317,16904,15917,23392,4.42,67,1285,40,367,98,839,59,252,40,372,22,316,50,797,0,8,113,1157,127,1289,443,3350,535,5291,34,166,96,1265,4,53,11,97
443,2021-04-12,1317,12,1052,1767,17169,28404,28815,2.3,61,1159,47,387,58,846,11,259,63,393,32,341,21,801,2,10,112,1149,109,1337,351,3503,303,5298,22,185,116,1349,0,46,9,106
444,2021-04-13,1767,9,1290,1889,17646,27880,43049,2.49,74,1177,39,396,103,911,17,267,29,413,14,339,36,823,0,10,92,1078,117,1368,607,3794,483,5290,13,191,133,1435,3,49,7,105
445,2021-04-14,1889,6,1485,2148,18050,26793,41966,2.75,84,1152,53,414,226,1065,6,247,51,431,13,317,56,821,3,13,92,1001,142,1428,489,4045,517,5246,14,202,134,1525,1,35,8,108
446,2021-04-15,2148,19,1259,2551,18939,27499,43027,3.05,182,1190,26,427,221,1192,53,288,34,437,34,331,51,855,1,13,134,1004,202,1553,512,4324,459,5361,57,251,171,1571,3,31,8,111
447,2021-04-16,2551,29,1524,2331,19966,26052,45549,3.56,121,1223,35,412,164,1273,28,296,53,457,47,327,49,704,2,13,91,993,143,1577,960,4935,590,5624,16,260,245,1737,1,31,6,104
448,2021-04-17,2331,12,1832,2195,20465,22492,42744,3.57,100,1245,45,428,225,1423,9,293,89,514,20,318,42,413,1,14,116,984,163,1650,512,4989,751,5903,0,247,252,1915,2,33,4,96
449,2021-04-18,2195,10,1427,2078,21233,17599,33908,4.26,387,1525,30,420,332,1654,15,292,42,527,15,316,35,416,3,17,84,954,112,1680,508,5028,431,6044,16,226,176,2009,6,35,3,90
450,2021-04-19,2078,13,1402,2341,21909,29638,35493,3.19,115,1585,48,413,290,1827,27,307,91,590,32,317,43,422,1,15,91,926,125,1717,589,5259,457,6200,8,200,153,2016,6,39,2,76
451,2021-04-20,2341,7,1592,2340,22658,29344,50903,2.92,102,1524,44,404,429,2151,19,312,17,521,17,310,34,410,3,17,92,934,82,1716,600,5441,539,6368,15,175,344,2260,1,39,3,76
452,2021-04-21,2340,12,1910,2875,23088,30944,50314,2.88,170,1628,55,432,370,2393,63,361,24,516,81,378,38,422,1,17,111,973,172,1794,429,5406,526,6107,1,145,291,2408,2,38,6,70
453,2021-04-22,2875,29,2541,2847,23422,31425,50522,3.51,169,1664,91,474,662,2863,42,381,55,510,29,387,49,429,0,17,144,985,160,1795,474,5360,633,5835,22,111,332,2502,3,38,10,71
454,2021-04-23,2847,4,2341,2717,23928,29667,55600,3.34,130,1686,44,485,476,3240,42,395,105,569,39,423,45,423,0,15,89,946,82,1693,717,5458,748,5721,11,105,302,2651,3,40,14,78
455,2021-04-24,2717,27,2292,2690,24353,23406,48966,3.75,126,1777,34,475,518,3630,30,320,27,562,22,415,54,444,1,16,134,993,132,1705,570,5363,768,5666,50,150,240,2723,0,36,11,78
456,2021-04-25,2690,10,1853,2776,25190,17140,41234,4.61,159,1792,76,497,424,3959,42,344,57,555,33,441,64,457,1,17,117,960,121,1724,595,5494,751,5901,25,170,217,2771,3,32,5,76
457,2021-04-26,2776,4,1803,2733,26163,31908,39047,3.91,309,2077,39,505,343,4157,34,341,112,632,34,432,45,464,0,17,123,1010,88,1634,615,5542,762,6224,9,155,254,2872,2,27,7,74
458,2021-04-27,2733,5,2019,3142,26877,33243,53343,3.16,220,2203,51,516,484,4469,33,354,39,604,35,452,38,458,1,18,115,1026,82,1576,432,5309,750,6518,61,196,377,3071,0,26,15,81
459,2021-04-28,3142,13,1822,3332,28197,33956,54338,3.56,194,2249,120,602,523,4869,42,339,61,632,15,432,69,481,1,10,98,996,87,1474,416,5283,1019,7137,40,227,440,3343,4,30,13,93
